11043,مدرسة ودان الثانوية,West,1,سرت,الخامسة,5,21,الجفرة,الجنوبية,ودان,1عام,16.142061,29.157194,
22701,حقل الشرارة,South,10,اوباري,,,,,,,3حقل نفط,2939632.769,522591.059,
14701,,West,4,طرابلس,,,,,,,,,,
11044,مدرسة احمد قنابة,West,1,سرت,الخامسة,5,21,الجفرة,الصوان,ودان,1عام,16.155622,29.172947,
11045,مدرسة عبدالله الهوني الثانوية,West,1,سرت,الخامسة,5,21,الجفرة,هون الشمالية,هون,1عام,15.939258,29.126494,
11046,القدس,West,1,سرت,الخامسة,5,21,الجفرة,هون الشمالية,هون,1عام,15.961686,29.127877,
11047,هون الاعدادية للبنات,West,1,سرت,الخامسة,5,21,الجفرة,هون الجنوبية,هون,1عام,15.943638,29.120786,
11048,هون الاعدادية للبنين,West,1,سرت,الخامسة,5,21,الجفرة,هون الجنوبية,هون,1عام,15.93777,29.120495,
11049,مدرسة زلة الثانوية,West,1,سرت,الخامسة,5,21,الجفرة,زلة المركز,زلة,1عام,17.544686,28.549256,
11050,مدرسة زلة للتعليم الاساسي,West,1,سرت,الخامسة,5,21,الجفرة,زلة المركز,زلة,1عام,17.554362,28.544672,
11051,القلعة الصناعية,West,1,سرت,الخامسة,5,19,السدرة,رأس الانوف,رأس الانوف,1عام,18.418114,30.585214,
11052,شهداء الهاني,West,1,سرت,الخامسة,5,19,السدرة,الوادي الاحمر,الوادي الاحمر,1عام,17.444697,31.012336,
11053,أبوسعدة للتعليم الأساسي,West,1,سرت,الخامسة,5,20,سرت,ابوسعدة,ابوسعدة,1عام,17.520261,30.991969,
11054,جابر بن حيان,West,1,سرت,الخامسة,5,19,السدرة,بن جواد,بن جواد,1عام,18.078536,30.801342,
11055,ابن سينا,West,1,سرت,الخامسة,5,19,السدرة,بن جواد,بن جواد,1عام,18.082961,30.800331,
11056,عبدالجليل سيف النصر,West,1,سرت,الخامسة,5,20,سرت,هراوة,هراوة,1عام,17.288135,31.047576,
11057,ابوبكر الصديق,West,1,سرت,الخامسة,5,20,سرت,هراوة,هراوة,1عام,17.227428,30.899636,
11058,عمرو بن العاص,West,1,سرت,الخامسة,5,20,سرت,ابو زاهية,ابو زاهية,1عام,16.681989,31.207367,
11059,الفارابي,West,1,سرت,الخامسة,5,20,سرت,ابو زاهية,سرت,1عام,16.756517,31.193008,
11060,سالم الشرفى,West,1,سرت,الخامسة,5,20,سرت,القرضابية,سرت,1عام,16.948342,31.149892,
11061,ابوعبيده بن الجراح,West,1,سرت,الخامسة,5,20,سرت,سلطان,سرت,1عام,17.146817,31.115661,
11062,المنارة للغات,West,1,سرت,الخامسة,5,20,سرت,سرت المركز,سرت,1عام,16.58631,31.209924,
11063,خولة بنت الأزور,West,1,سرت,الخامسة,5,20,سرت,سرت المركز,سرت,1عام,16.587656,31.206733,
11064,السابع عشر من فبراير,West,1,سرت,الخامسة,5,20,سرت,سرت المركز,سرت,1عام,16.596158,31.209342,
11065,الزعفران,West,1,سرت,الخامسة,5,20,سرت,الزعفران,سرت,1عام,16.533314,31.204422,
11066,وادي تلال,West,1,سرت,الخامسة,5,20,سرت,الزعفران,سرت,1عام,16.548008,31.198336,
11067,النهضة الزراعية,West,1,سرت,الخامسة,5,20,سرت,الزعفران,سرت,1عام,16.534583,31.171906,
11068,المجد,West,1,سرت,الخامسة,5,20,سرت,الرباط الامامي,سرت,1عام,16.586344,31.201547,
11069,سناء يوسف,West,1,سرت,الخامسة,5,20,سرت,الجيزه العسكرية,سرت,1عام,16.596632,31.177775,
11070,الجيل الجديد,West,1,سرت,الخامسة,5,20,سرت,الرباط,سرت,1عام,16.570578,31.204922,
11071,صقور 17 فبراير,West,1,سرت,الخامسة,5,20,سرت,الرباط الامامي,سرت,1عام,16.580933,31.200622,
11072,الثورة العربية,West,1,سرت,الخامسة,5,20,سرت,الرباط,سرت,1عام,16.581197,31.204094,
11073,الغربيات,West,1,سرت,الخامسة,5,20,سرت,الغريبات,سرت,1عام,16.538215,31.141462,
11074,الأنطلاقة,West,1,سرت,الخامسة,5,20,سرت,الغريبات,سرت,1عام,16.538514,31.140444,
11075,الفجر الجديد,West,1,سرت,الخامسة,5,20,سرت,الغريبات,سرت,1عام,16.619008,31.133806,
11076,عثمان بن عفان,West,1,سرت,الخامسة,5,20,سرت,الحنيوه,سرت,1عام,16.919847,31.018067,
11077,قضوار السهولي,West,1,سرت,الخامسة,5,20,سرت,جارف,سرت,1عام,16.194306,31.189753,
11079,محمد الفاتح,West,1,سرت,الخامسة,5,20,سرت,الثلاثين,سرت,1عام,16.286436,31.225353,
11080,شهداء تاقرفت,West,1,سرت,الخامسة,5,20,سرت,الحي رقم 2,سرت,1عام,16.560453,31.206625,
11081,طلائع النصر,West,1,سرت,الخامسة,5,20,سرت,الحي رقم 2,سرت,1عام,16.566008,31.207981,
11082,ليبيا الحرة,West,1,سرت,الخامسة,5,20,سرت,الحي رقم 3,سرت,1عام,16.594828,31.198822,
11083,اليرموك,West,1,سرت,الخامسة,5,20,سرت,الحي رقم 3,سرت,1عام,16.608264,31.199947,
11084,جمال عبدالناصر,West,1,سرت,الخامسة,5,20,سرت,ابوهادي,سرت,1عام,16.656572,31.0539,
11085,ذات الصواري,West,1,سرت,الخامسة,5,20,سرت,ابوهادي,سرت,1عام,16.666789,30.993581,
11078,نور اليقين,West,1,سرت,الخامسة,5,20,سرت,جارف,سرت,1عام,16.314886,31.074175,
12001,مدرسة شهداء زريق,West,2,مصراتة,التاسعة,9,47,مصراتة,ازريق,مصراتة,1عام,14.90446,32.43606,
12002,مدرسة ثانوية النهضة,West,2,مصراتة,التاسعة,9,47,مصراتة,اقزير,مصراتة,1عام,15.08349,32.3491,
12003,مدرسة الجهاد,West,2,مصراتة,التاسعة,9,47,مصراتة,اقزير,مصراتة,1عام,15.09766,32.37272,
12004,مدرسة عمر المختار,West,2,مصراتة,التاسعة,9,47,مصراتة,اقزير,مصراتة,1عام,15.08769,32.3364,
12005,مدرسة النور,West,2,مصراتة,التاسعة,9,47,مصراتة,اقزير,مصراتة,1عام,15.091238,32.361494,
12006,مدرسة إبراهيم السويحلي,West,2,مصراتة,التاسعة,9,47,مصراتة,الأسواك,مصراتة,1عام,15.07348,32.36839,
12007,مدرسة مصراتة الثانوية للبنين,West,2,مصراتة,التاسعة,9,47,مصراتة,البيرة,مصراتة,1عام,15.07983,32.25438,
12008,مدرسة ام سلمة,West,2,مصراتة,التاسعة,9,47,مصراتة,الجزيرة,مصراتة,1عام,15.11569,32.3773,
12009,مدرسة ابن غلبون,West,2,مصراتة,التاسعة,9,47,مصراتة,الجهانات,مصراتة,1عام,15.09766,32.37272,
12010,مدرسة الدافنية المركزية,West,2,مصراتة,التاسعة,9,47,مصراتة,الدافنية,مصراتة,1عام,14.7928,32.41234,
12011,مدرسة الصحابة,West,2,مصراتة,التاسعة,9,47,مصراتة,الدافنية,مصراتة,1عام,14.81267,32.36263,
12012,مدرسة رأس الهجمة,West,2,مصراتة,التاسعة,9,47,مصراتة,الدافنية,مصراتة,1عام,14.91337,32.36787,
12013,مدرسة الشعلة الدافنية,West,2,مصراتة,التاسعة,9,47,مصراتة,الدافنية,مصراتة,1عام,15.08104,32.36999,
12014,مدرسة شهداء الرملة,West,2,مصراتة,التاسعة,9,47,مصراتة,الرملة,مصراتة,1عام,15.14026,32.38871,
12015,مدرسة شهداء الرويسات,West,2,مصراتة,التاسعة,9,47,مصراتة,الرويسات,مصراتة,1عام,15.1113,32.36607,
12016,مدرسة شهداء السبت,West,2,مصراتة,التاسعة,9,47,مصراتة,الرويسات,مصراتة,1عام,15.10399,32.35286,
12017,مدرسة شهداء آل ماطوس,West,2,مصراتة,التاسعة,9,47,مصراتة,الرويسات,مصراتة,1عام,15.09766,32.37272,
12018,مدرسة ذات النطاقين,West,2,مصراتة,التاسعة,9,47,مصراتة,الزروق,مصراتة,1عام,15.148,32.37117,
12019,مدرسة الحرية,West,2,مصراتة,التاسعة,9,47,مصراتة,الزروق,مصراتة,1عام,15.15007,32.36272,
12020,مدرسة النضال,West,2,مصراتة,التاسعة,9,47,مصراتة,الزروق,مصراتة,1عام,15.13057,32.34638,
12021,مدرسة الاجيال,West,2,مصراتة,التاسعة,9,47,مصراتة,الزروق,مصراتة,1عام,15.077857,32.383204,
12022,مدرسة الصفاء,West,2,مصراتة,التاسعة,9,47,مصراتة,الزروق,مصراتة,1عام,15.15943,32.37778,
12023,مدرسة فاطمة الزهراء الثانوية,West,2,مصراتة,التاسعة,9,47,مصراتة,الزروق,مصراتة,1عام,15.13504,32.38956,
12024,مدرسة السلام,West,2,مصراتة,التاسعة,9,47,مصراتة,الزروق,مصراتة,1عام,15.12759,32.3702,
12025,مدرسة شهداء الزوابي,West,2,مصراتة,التاسعة,9,47,مصراتة,الزوابي,مصراتة,1عام,15.08101111,32.35173889,
12026,مدرسة السكيرات,West,2,مصراتة,التاسعة,9,47,مصراتة,السكيرات,مصراتة,1عام,15.12484,32.35688,
12027,مدرسة طارق بن زياد,West,2,مصراتة,التاسعة,9,47,مصراتة,الشراكسة,مصراتة,1عام,15.08654,32.38885,
12028,مدرسة يثرب,West,2,مصراتة,التاسعة,9,47,مصراتة,الشراكسة,مصراتة,1عام,15.08101111,32.35173889,
12029,مدرسة الشهداء,West,2,مصراتة,التاسعة,9,47,مصراتة,الشواهدة,مصراتة,1عام,15.07348,32.36839,
12030,مدرسة ثورة 17 فبراير,West,2,مصراتة,التاسعة,9,47,مصراتة,الشواهدة,مصراتة,1عام,15.07983,32.25438,
12031,مدرسة شهداء الصوالح,West,2,مصراتة,التاسعة,9,47,مصراتة,الصوالح,مصراتة,1عام,15.07348,32.36839,
12032,مدرسة شهداء تاقرفت,West,2,مصراتة,التاسعة,9,47,مصراتة,الطريق الساحلي,مصراتة,1عام,15.11816,32.2979,
12033,مدرسة تحرير ليبيا,West,2,مصراتة,التاسعة,9,47,مصراتة,المقاصبة,مصراتة,1عام,15.08654,32.38885,
12034,مدرسة شهداء ليبيا,West,2,مصراتة,التاسعة,9,47,مصراتة,الغيران,مصراتة,1عام,14.62258889,32.39730833,
12035,مدرسة الغيران الثانوية,West,2,مصراتة,التاسعة,9,47,مصراتة,الغيران,مصراتة,1عام,15.04323,32.35148,
12036,مدرسة النصر للتعليم الاساسي,West,2,مصراتة,التاسعة,9,47,مصراتة,الغيران,مصراتة,1عام,15.00965,32.35947,
12037,معهد المهن الشاملة بنات,West,2,مصراتة,التاسعة,9,47,مصراتة,الغيران,مصراتة,1عام,15.04323,32.35148,
12041,مدرسة الكرامة,West,2,مصراتة,التاسعة,9,47,مصراتة,القوشي,مصراتة,1عام,15.07348,32.36839,
34119,شهداء بنينا,East,15,بنغازي,الثالثة,3,8,بنغازي,بنينا,بنينا,1عام,,,
11086,صالح الأطيوش للتعليم الأساسي,West,1,سرت,الخامسة,5,19,السدرة,النوفلية,النوفلية,1عام,17.836106,30.783908,
11087,العامرة,West,1,سرت,الخامسة,5,20,سرت,العامرة,العامرة,1عام,17.227319,31.076658,
11088,الرازي,West,1,سرت,الخامسة,5,19,السدرة,ام القنديل,الوسط,1عام,17.599567,30.967547,
11089,حسن ابن الهيثم,West,1,سرت,الخامسة,5,20,سرت,المعزول,الوشكة,1عام,,,
11090,الظهير,West,1,سرت,الخامسة,5,20,سرت,الظهير,سرت,1عام,,,
11091,الشموخ,West,1,سرت,الخامسة,5,20,سرت,شرق سرت,سرت,1عام,,,
11092,الفرجان,West,1,سرت,الخامسة,5,21,الجفرة,الفرجان,سوكنة,1عام,,,
11093,شهداء تاقرفت,West,1,سرت,الخامسة,5,21,الجفرة,تاقرفت,الجفرة,1عام,,,
11094,القصير الاعدادية,West,1,سرت,الخامسة,5,21,الجفرة,القصير,هون,1عام,,,
11095,عقبة بن نافع,West,1,سرت,الخامسة,5,21,الجفرة,ودان,ودان,1عام,,,
11096,القدس,West,1,سرت,الخامسة,5,19,السدرة,بن جواد,بن جواد,1عام,,,
11097,الفتح,West,1,سرت,الخامسة,5,20,سرت,السكانية الثالثة,سرت,1عام,,,
11098,القرضابية,West,2,مصراتة,التاسعة,9,48,بني وليد,الوحدة العربية,بني وليد,1عام,,,
11400,الهيئة الليبية للأغاثة-المجمع الوزاري واقادوقو,West,1,سرت,التاسعة,9,46,تاورغاء,,,2نازحين,16ْ 35 32 79 ,31ْ 11 02 52,
11500,مكتب الهيئة الليبية للاغاثة هون,West,1,سرت,التاسعة,9,46,تاورغاء,,,2نازحين,15ْ 56 05 42,29ْ07 51 77,
12073,المنار,West,2,مصراتة,التاسعة,9,49,زليتن,ابو رقية,زليتن,1عام,14.581806,32.486007,
12074,الخنساء,West,2,مصراتة,التاسعة,9,49,زليتن,ابو رقية,زليتن,1عام,14.568437,32.481839,
12075,السيدة هاجر,West,2,مصراتة,التاسعة,9,49,زليتن,ادواو,زليتن,1عام,14.591151,32.375241,
12077,الزبير بن العوام,West,2,مصراتة,التاسعة,9,49,زليتن,ازدو الجنوبية,زليتن,1عام,14.590061,32.451817,
12078,الوحدة العربية,West,2,مصراتة,التاسعة,9,49,زليتن,ازدو الجنوبية,زليتن,1عام,14.578374,32.461982,
12080,مالك بن أنس,West,2,مصراتة,التاسعة,9,49,زليتن,ازدو الشمالية,زليتن,1عام,14.592909,32.481028,
12081,عين جالوت,West,2,مصراتة,التاسعة,9,49,زليتن,ازدو الشمالية,زليتن,1عام,14.578849,32.478708,
12082,البازة,West,2,مصراتة,التاسعة,9,49,زليتن,البازة,زليتن,1عام,14.560361,32.479105,
12083,الرماية,West,2,مصراتة,التاسعة,9,49,زليتن,البازة,زليتن,1عام,14.550219,32.496218,
12084,زليتن المركزية الإعدادية,West,2,مصراتة,التاسعة,9,49,زليتن,البازة,زليتن,1عام,14.56591,32.478267,
12090,عبدالله بن مسعود,West,2,مصراتة,التاسعة,9,49,زليتن,السبعة,زليتن,1عام,14.576119,32.427775,
12091,السبعة الثانوية,West,2,مصراتة,التاسعة,9,49,زليتن,السبعة,زليتن,1عام,14.592027,32.438094,
12093,الشيماء,West,2,مصراتة,التاسعة,9,49,زليتن,الشيخ,زليتن,1عام,14.571616,32.466794,
12094,خديجة الكبرى,West,2,مصراتة,التاسعة,9,49,زليتن,الشيخ,زليتن,1عام,14.566334,32.461012,
12095,عائشة أم المؤمنين,West,2,مصراتة,التاسعة,9,49,زليتن,الشيخ,زليتن,1عام,14.575353,32.459473,
12097,الانتصار,West,2,مصراتة,التاسعة,9,49,زليتن,الغويلات,زليتن,1عام,14.535488,32.454542,
12098,الشهيدة معتيقة,West,2,مصراتة,التاسعة,9,49,زليتن,الغويلات,زليتن,1عام,14.511469,32.463463,
12102,الإمام نافع المدني,West,2,مصراتة,التاسعة,9,49,زليتن,القزاحية,زليتن,1عام,14.500077,32.485727,
12103,العباس بن عبدالمطلب,West,2,مصراتة,التاسعة,9,49,زليتن,القزاحية,زليتن,1عام,14.513841,32.473467,
12104,فاطمة الزهراء,West,2,مصراتة,التاسعة,9,49,زليتن,القصبة,زليتن,1عام,14.495451,32.479313,
12105,طارق بن زياد,West,2,مصراتة,التاسعة,9,49,زليتن,القصبة,زليتن,1عام,14.494252,32.463425,
12106,أحمد رفيق المهدوي,West,2,مصراتة,التاسعة,9,49,زليتن,القصبة,زليتن,1عام,14.505115,32.463682,
12110,الشورى,West,2,مصراتة,التاسعة,9,49,زليتن,كادوش,زليتن,1عام,14.564324,32.451957,
12111,بن غلبون,West,2,مصراتة,التاسعة,9,49,زليتن,كادوش,زليتن,1عام,14.560645,32.436112,
12112,قرطبة,West,2,مصراتة,التاسعة,9,49,زليتن,كادوش,زليتن,1عام,14.554215,32.43931,
12113,عبدالله بن عمر,West,2,مصراتة,التاسعة,9,49,زليتن,كعام,زليتن,1عام,14.465738,32.479109,
12114,جابر بن حيان,West,2,مصراتة,التاسعة,9,49,زليتن,كعام,زليتن,1عام,14.481583,32.485021,
12115,حسان بن ثابت,West,2,مصراتة,التاسعة,9,49,زليتن,كعام,زليتن,1عام,14.480081,32.472367,
12116,شهداء العروبة,West,2,مصراتة,التاسعة,9,49,زليتن,ماجر,زليتن,1عام,14.524733,32.346631,
12117,شهداء اليرموك,West,2,مصراتة,التاسعة,9,49,زليتن,ماجر,زليتن,1عام,14.56408,32.36096,
12118,شهداء ماجر,West,2,مصراتة,التاسعة,9,49,زليتن,ماجر,زليتن,1عام,14.585376,32.35257,
12119,الشهيد العزامي,West,2,مصراتة,التاسعة,9,49,زليتن,ماجر,زليتن,1عام,14.575824,32.31786,
12120,انس بن مالك,West,2,مصراتة,التاسعة,9,49,زليتن,مرغرين,زليتن,1عام,14.485919,32.486238,
12042,مدرسة الأنوار,West,2,مصراتة,التاسعة,9,47,مصراتة,المطاردة,مصراتة,1عام,15.08654,32.38885,
12043,مدرسة شهداء المقاصبة,West,2,مصراتة,التاسعة,9,47,مصراتة,المقاصبة,مصراتة,1عام,15.07983,32.25438,
12044,مدرسة اسماء للتعليم الأساسي,West,2,مصراتة,التاسعة,9,47,مصراتة,المقاوبة,مصراتة,1عام,15.08101111,32.35173889,
12048,مدرسة ابوشعيرة,West,2,مصراتة,التاسعة,9,47,مصراتة,أبوشعيرة,مصراتة,1عام,15.10733,32.39434,
12049,مدرسة شهداء يدر,West,2,مصراتة,التاسعة,9,47,مصراتة,أبوشعيرة,مصراتة,1عام,15.10889,32.38592,
12050,مدرسة علي المنقوش,West,2,مصراتة,التاسعة,9,47,مصراتة,أبوشعيرة,مصراتة,1عام,15.09375,32.3853,
12051,مدرسة أم الشهيد الثانوية,West,2,مصراتة,التاسعة,9,47,مصراتة,رأس عمار,مصراتة,1عام,15.08101111,32.35173889,
12058,مدرسة شهداء الشط,West,2,مصراتة,التاسعة,9,47,مصراتة,زاوية المحجوب,مصراتة,1عام,14.939,32.39514,
12059,مدرسة شهداء الثقيل,West,2,مصراتة,التاسعة,9,47,مصراتة,طريق الثقيل,مصراتة,1عام,15.08654,32.38885,
12060,مدرسة الخالدات الثانوية,West,2,مصراتة,التاسعة,9,47,مصراتة,طمينة,مصراتة,1عام,15.08016,32.25317,
12061,مدرسة بدر الكبرى,West,2,مصراتة,التاسعة,9,47,مصراتة,طمينة,مصراتة,1عام,15.09657,32.29433,
12062,مدرسة طمينة المركزية,West,2,مصراتة,التاسعة,9,47,مصراتة,طمينة,مصراتة,1عام,15.09766,32.37272,
12063,مدرسة القرضابية الثانوية,West,2,مصراتة,التاسعة,9,47,مصراتة,عباد,مصراتة,1عام,15.073487,32.394971,
12064,مدرسة اسماء الثانوية,West,2,مصراتة,التاسعة,9,47,مصراتة,عباد,مصراتة,1عام,15.09326,32.38255,
12065,مدرسة عبد العاطي الجرم,West,2,مصراتة,التاسعة,9,47,مصراتة,قصر أحمد,مصراتة,1عام,15.18316,32.3719,
12066,مدرسة الخنساء الثانوية,West,2,مصراتة,التاسعة,9,47,مصراتة,قصر أحمد,مصراتة,1عام,15.20805,32.37288,
12067,مدرسة شهداء قصر أحمد,West,2,مصراتة,التاسعة,9,47,مصراتة,قصر أحمد,مصراتة,1عام,15.20459,32.36508,
12068,مدرسة شهداء السدادة,West,2,مصراتة,التاسعة,9,47,مصراتة,كرزاز,مصراتة,1عام,15.10022,32.32413,
12069,مدرسة بلال بن رباح,West,2,مصراتة,التاسعة,9,47,مصراتة,يدر,مصراتة,1عام,15.07983,32.25438,
